ID,Ano,Mês,Dia,Dia da Semana,Hora,AISP,Município,Bairro,Tipo Natureza,Natureza,Ambiente
2024861882,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024819136,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,ALTO DA RUA XV,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024822516,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,BIGORRILHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024812911,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813902,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024848886,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
20241185845,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,RESIDENCIA
2024814115,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024812281,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,CRISTO REI,NATUREZA CONSUMADA,PERTURBACAO DO TRABALHO OU SOSSEGO ALHEIO,ASSOCIACAO
2024822583,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,GUABIROTUBA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024894589,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,HUGO LANGE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
20241258645,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,SAO BRAZ,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
20241031797,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,DANO,RESIDENCIA
20241031797,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,PERTURBACAO DO TRABALHO OU SOSSEGO ALHEIO,RESIDENCIA
20241351829,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,TATUQUARA,NATUREZA CONSUMADA,FURTO QUALIFICADO,OUTROS
2024822641,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024822716,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024822733,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024822794,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024856320,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024812474,2024,jul,1,seg,0,1ª AISP - Curitiba,CURITIBA,XAXIM,NATUREZA CONSUMADA,FURTO QUALIFICADO,OUTROS
2024819682,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,CAMPO DE SANTANA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024815082,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024834472,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024812933,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,CRISTO REI,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024814419,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,CRISTO REI,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024851147,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,GUAIRA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024815676,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,HAUER,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854676,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,HAUER,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024812329,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,REBOUCAS,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024871579,2024,jul,1,seg,1,1ª AISP - Curitiba,CURITIBA,REBOUCAS,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024812388,2024,jul,1,seg,2,1ª AISP - Curitiba,CURITIBA,BACACHERI,NATUREZA CONSUMADA,DANO,ASSOCIACAO
2024812402,2024,jul,1,seg,2,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024829721,2024,jul,1,seg,2,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024815788,2024,jul,1,seg,2,1ª AISP - Curitiba,CURITIBA,JARDIM BOTANICO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024822755,2024,jul,1,seg,2,1ª AISP - Curitiba,CURITIBA,PAROLIN,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024832452,2024,jul,1,seg,2,1ª AISP - Curitiba,CURITIBA,REBOUCAS,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850400,2024,jul,1,seg,2,1ª AISP - Curitiba,CURITIBA,XAXIM,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816897,2024,jul,1,seg,3,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024834010,2024,jul,1,seg,3,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024814531,2024,jul,1,seg,3,1ª AISP - Curitiba,CURITIBA,CAMPO DE SANTANA,NATUREZA CONSUMADA,ROUBO AGRAVADO,RESIDENCIA
2024813008,2024,jul,1,seg,3,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024819024,2024,jul,1,seg,3,1ª AISP - Curitiba,CURITIBA,SAO FRANCISCO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024834120,2024,jul,1,seg,3,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024817082,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024879005,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024845847,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,BIGORRILHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816069,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024812601,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024818044,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813398,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,GUAIRA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813212,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,JARDIM BOTANICO,NATUREZA CONSUMADA,FURTO QUALIFICADO,TRANSPORTE
2024818473,2024,jul,1,seg,4,1ª AISP - Curitiba,CURITIBA,PAROLIN,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813824,2024,jul,1,seg,6,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024877440,2024,jul,1,seg,6,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024812475,2024,jul,1,seg,6,1ª AISP - Curitiba,CURITIBA,SAO FRANCISCO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024816608,2024,jul,1,seg,6,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024841531,2024,jul,1,seg,7,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024812548,2024,jul,1,seg,7,1ª AISP - Curitiba,CURITIBA,ALTO DA RUA XV,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852083,2024,jul,1,seg,7,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813689,2024,jul,1,seg,7,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,ROUBO,TRANSPORTE
20241224233,2024,jul,1,seg,8,1ª AISP - Curitiba,CURITIBA,ALTO DA RUA XV,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024847060,2024,jul,1,seg,8,1ª AISP - Curitiba,CURITIBA,CAMPO COMPRIDO,NATUREZA CONSUMADA,FURTO SIMPLES,RESIDENCIA
2024815016,2024,jul,1,seg,8,1ª AISP - Curitiba,CURITIBA,CENTRO CIVICO,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024906648,2024,jul,1,seg,8,1ª AISP - Curitiba,CURITIBA,FAZENDINHA,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024813869,2024,jul,1,seg,8,1ª AISP - Curitiba,CURITIBA,GUAIRA,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024814272,2024,jul,1,seg,8,1ª AISP - Curitiba,CURITIBA,JARDIM SOCIAL,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024814049,2024,jul,1,seg,8,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024814469,2024,jul,1,seg,9,1ª AISP - Curitiba,CURITIBA,BIGORRILHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816931,2024,jul,1,seg,9,1ª AISP - Curitiba,CURITIBA,CAMPO DE SANTANA,NATUREZA CONSUMADA,DANO,RESIDENCIA
2024813367,2024,jul,1,seg,9,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2025415161,2024,jul,1,seg,9,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,PERTURBACAO DO TRABALHO OU SOSSEGO ALHEIO,PUBLICO
2024945354,2024,jul,1,seg,9,1ª AISP - Curitiba,CURITIBA,GUABIROTUBA,NATUREZA CONSUMADA,FURTO SIMPLES,RESIDENCIA
2024822752,2024,jul,1,seg,9,1ª AISP - Curitiba,CURITIBA,PAROLIN,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024817740,2024,jul,1,seg,9,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,EXTORSAO MEDIANTE SEQUESTRO,PUBLICO
2024850280,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813999,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,BIGORRILHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024815056,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,BOM RETIRO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024948169,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,CAPAO DA IMBUIA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813955,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024813614,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,TRANSPORTE
2024844191,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,CENTRO CIVICO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813580,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024815701,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,CRISTO REI,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024813822,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,HAUER,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850290,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,JUVEVE,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024813677,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,NOVO MUNDO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024858610,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024817830,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,REBOUCAS,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816838,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,SANTA CANDIDA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024828439,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024815787,2024,jul,1,seg,10,1ª AISP - Curitiba,CURITIBA,XAXIM,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024835246,2024,jul,1,seg,11,1ª AISP - Curitiba,CURITIBA,BACACHERI,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024813775,2024,jul,1,seg,11,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024816236,2024,jul,1,seg,11,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024817581,2024,jul,1,seg,11,1ª AISP - Curitiba,CURITIBA,NOVO MUNDO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024857698,2024,jul,1,seg,11,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO QUALIFICADO,VEICULO
2025282466,2024,jul,1,seg,11,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
20241111906,2024,jul,1,seg,11,1ª AISP - Curitiba,CURITIBA,TATUQUARA,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024905222,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024814427,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
20254779,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024814910,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024814436,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,CAPAO RASO,NATUREZA CONSUMADA,FURTO SIMPLES,TRANSPORTE
2024814436,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,CAPAO RASO,NATUREZA CONSUMADA,FURTO SIMPLES,VEICULO
2024814348,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO QUALIFICADO,TRANSPORTE
2024814490,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,TRANSPORTE
2024819423,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,SANTA CANDIDA,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,UNIDADE DE ACOLHIMENTO
20241043938,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,SANTA FELICIDADE,NATUREZA CONSUMADA,VIOLACAO DE DOMICILIO,PUBLICO
2024858168,2024,jul,1,seg,12,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024814728,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024859114,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024824062,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024862283,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024815386,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO QUALIFICADO,MERCADO
2024815386,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO QUALIFICADO,PRESTACAO DE SERVICOS
2024824369,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816190,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO SIMPLES,RESIDENCIA
2024814518,2024,jul,1,seg,13,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,FURTO SIMPLES,RESIDENCIA
2024814759,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024814759,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,ROUBO,RESIDENCIA
2024815490,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024817150,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024814832,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024814766,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO QUALIFICADO,HOSPEDAGEM
2024815441,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816424,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024909028,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024814760,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,NOVO MUNDO,NATUREZA TENTADA,VIOLACAO DE DOMICILIO,RESIDENCIA
2024815866,2024,jul,1,seg,14,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024902153,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024821815,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,BACACHERI,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024815836,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024815458,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024815159,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,CAMPO DE SANTANA,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024815414,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024816344,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,COMERCIO
2024815625,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
20241478025,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,FAZENDINHA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024815459,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,GUAIRA,NATUREZA CONSUMADA,DANO,COMERCIO
2024816446,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,NOVO MUNDO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816716,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024818743,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,VIOLACAO DE DOMICILIO,RESIDENCIA
2024821516,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,REBOUCAS,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024941856,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024816858,2024,jul,1,seg,15,1ª AISP - Curitiba,CURITIBA,VILA IZABEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2025825595,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,VIOLACAO DE DOMICILIO,COMERCIO
2024835939,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,ALTO DA RUA XV,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816073,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,BOM RETIRO,NATUREZA CONSUMADA,FURTO SIMPLES,MERCADO
2024816073,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,BOM RETIRO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024816261,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816306,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024821341,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816201,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024815755,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024815979,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024816093,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024822700,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024816245,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,HUGO LANGE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816199,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,JUVEVE,NATUREZA CONSUMADA,PERTURBACAO DO TRABALHO OU SOSSEGO ALHEIO,PRESTACAO DE SERVICOS
2024832682,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024838763,2024,jul,1,seg,16,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816351,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024816351,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024816313,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2025413070,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024834342,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024816527,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,CRISTO REI,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850744,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,JARDIM BOTANICO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024817314,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816142,2024,jul,1,seg,17,1ª AISP - Curitiba,CURITIBA,TATUQUARA,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024821523,2024,jul,1,seg,18,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024827664,2024,jul,1,seg,18,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024816820,2024,jul,1,seg,18,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
